              37014 	     0 ALifeBenchmark.NOP_0() 
              37015 	     5 ALifeBenchmark.IF_0() 
              37016 	     1 ALifeBenchmark.NOP_1() 
              37017 	     1 ALifeBenchmark.NOP_1() 
              37018 	     0 ALifeBenchmark.NOP_0() 
              37019 	     0 ALifeBenchmark.NOP_0() 
              37020 	    12 ALifeBenchmark.PUSH_A() 
              37021 	    13 ALifeBenchmark.PUSH_B() 
              37022 	    14 ALifeBenchmark.PUSH_C() 
              37023 	     1 ALifeBenchmark.NOP_1() 
              37024 	     0 ALifeBenchmark.NOP_0() 
              37025 	     1 ALifeBenchmark.NOP_1() 
=>            37026 	     0 ALifeBenchmark.NOP_0() 
              37027 	    26 ALifeBenchmark.MOVI_BA() 
              37028 	    11 ALifeBenchmark.DEC_C() 
              37029 	     5 ALifeBenchmark.IF_0() 
              37030 	    20 ALifeBenchmark.JMP() 
              37031 	     0 ALifeBenchmark.NOP_0() 
              37032 	     1 ALifeBenchmark.NOP_1() 
              37033 	     0 ALifeBenchmark.NOP_0() 
              37034 	     0 ALifeBenchmark.NOP_0() 
              37035 	     8 ALifeBenchmark.INC_A() 
              37036 	     9 ALifeBenchmark.INC_B() 
              37037 	    20 ALifeBenchmark.JMP() 
              37038 	     0 ALifeBenchmark.NOP_0() 
              37039 	     1 ALifeBenchmark.NOP_1() 
              37040 	     0 ALifeBenchmark.NOP_0() 
              37041 	     1 ALifeBenchmark.NOP_1() 
              37042 	     5 ALifeBenchmark.IF_0() 
              37043 	     1 ALifeBenchmark.NOP_1() 
              37044 	     0 ALifeBenchmark.NOP_0() 
              37045 	     1 ALifeBenchmark.NOP_1() 
              37046 	     1 ALifeBenchmark.NOP_1() 
              37047 	    18 ALifeBenchmark.POP_C() 
              37048 	    17 ALifeBenchmark.POP_B() 
              37049 	    16 ALifeBenchmark.POP_A() 
              37050 	    23 ALifeBenchmark.RET() 
              37051 	     1 ALifeBenchmark.NOP_1() 
              37052 	     1 ALifeBenchmark.NOP_1() 
              37053 	     1 ALifeBenchmark.NOP_1() 
              37054 	     0 ALifeBenchmark.NOP_0() 
              37055 	     5 ALifeBenchmark.IF_0() 
*STACK*
           37005           52901           36980              76*Registers*
